id	sentence	class	entity	nation	valence	commentary	source
1616	Während dem Drucke des Werkes war dem Verfasser vergönnt, Einsicht von den Original Briefen zu nehmen, welche Pestalozzi an seine in Leipzig verheiratete Schwester Barbara geschrieben hatte.	1.0	Leipzig	DEU	0.0		1861_-_Mörikofer2_CAB.txt
11692	Zu den lateinischen Dramatikern der Schweiz aus dem . Jahrh. gehört Athanafius Gugger, geb. in Bernegg, gest. im Kloster St_Gallen.	1.0	Schweiz	CHE	0.0		1892_-_Bächtold_CAB.txt
5845	Etwa hundert Jahre später, als die Unabhängigkeit der Alemannen an der Macht der Franken gescheitert war, gestaltete der alemannische Priester Ottmar die St. Gallus Zelle, welche bis dahin eine unbedeutende Einsiedelei geblieben war und durch die fränkischen Einfälle zudem schwer gelitten hatte, zum Kloster um, nahm die milde Regel des hl. Benedikt an und wurde so der eigentliche Stifter und zugleich der erste Abt von St_Gallen, wo nun alemannische, rätische, irische und angelsächsische Mönche friedlich beisammen lebten.	1.0	St_Gallen	CHE	1.0		1892_-_Bächtold_CAB.txt
16018	Denn der Stoff zu Kellers Mißbrauchten Liebesbriefen ist ihm in Berlin eingefallen.	1.0	Berlin	DEU	0.0		1924_-_Korrodi_CAB.txt
11387	Dagegen erscheint er im Ausgabenbuch der Stadt Schaffhausen von .	1.0	Schaffhausen	CHE	0.0		1892_-_Bächtold_CAB.txt
631	Man sieht also, Bodmer rechnet sich seine, aufrichtige Grobheit zur Ehre an, indem er rücksichtslose Freimütigkeit als ein Vorrecht und als ein charakteristisches Merkmal des Schweizers betrachtet	1.0	Schweizer	CHE	2.0		1861_-_Mörikofer2_CAB.txt
20434	Er ging im Herbst nach Heidelberg und erfuhr hier, statt in geschichtlichen Studien sich zum Dramatiker auszubilden, durch Ludwig Feuerbach die entscheidende Klärung seiner Weltanschauung.	1.0	Heidelberg	DEU	1.0		1933_-_Ermatinger2_CAB.txt
12809	Diese Schweiz, wie sie bis existierte, war vorwiegend deutsch, in Sprache und Rasse; Freiburg kannte bis ans Ende des . Jahrhunderts keine andere offizielle Sprache als die deutsche.	1.0	Schweiz	CHE	1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
5975	Nach und nach beginnt man in derartige Sammlungen eine alphabetische Anordnung zu bringen und die ersten lateinisch deutschen Wörterbücher herzustellen.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
13290	Dem Verfasser waren auch das weiße Buch zu Sarnen und Etterlinse Chronik bekannt.	1.0	Sarnen	CHE	0.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
14678	Als Arnold Rüge von Paris nach Zürich zog und in dem Buche, Zwei Jahre in Paris über die Deutschen und die Religion spottete, als der Windbeutel Karl Heinz in Briefen über den Atheismus den Glauben an einen Gott der Liebe als Blödsinn hinstellte und das Ich auf den Schild erhob, da machten die anderen Flüchtlinge nicht mit, sondern begannen unter o Assistenz von Gottfried Kellers geharnischten Sonetten eine scharfe literarische Fehde.	1.0	Paris	FRA	1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
21471	Eine agrogeologische Karte der Schweiz wäre in manchen Teilen nur im Masstab eines Katasterplanes möglich.	1.0	Schweiz	CHE	-1.0		1943_-_Korrodi_CAB.txt
1618	Meine Lebensschicksale als Vorsteher meiner Erziehungsinstitute in Burgdorf und Jferten legt nicht nur, wie kaum irgend eine andere Selbstbiographie, die eigene Schwäche offen und ohne Hülle dar, sondern er geht mit einem gewissen psychologischen Behagen auf die Enthüllung der Fehler seiner Natur und seines Lebens ein, und er sucht offenbar darin eine tröstliche Beruhigung, daß aus dem äußern Ruin seiner hochstrebenden Gedanken und Unternehmungen seine Person in tragischer Großartigkeit sich erhebe.	1.0	Burgdorf	DEU	-1.0		1861_-_Mörikofer2_CAB.txt
19830	Als die Gesandten Frankreichs, Osterreichs und Preisens mit Noten vom . November beiden Teilen die Vermittlung in dem Bruderkampfe anboten, konnte die Tagsatzung in ihren Antworten vom . und . Dezember für die gnädige Sorgfalt höflich danken, zugleich aber mitteilen, das das Vermittlungsangebot einen Kriegszustand voraussetze, der bereits nicht mehr bestehe, und der Einmischungsversuch überhaupt im Widerspruche mit der durch die Verträge anerkannten Stellung der Schweiz in Europa und mit der eidgenössischen Verfassung stehe.	1.0	Frankreich	FRA	0.0		1933_-_Ermatinger2_CAB.txt
8660	Ihrem Inhalt und ihrer Form nach ist diese Dichtung nach langer Öde die hervorragendste Leistung im ganzen Umkreis der deutschen Literatur.	1.0	deutsch	DEU	2.0		1892_-_Bächtold_CAB.txt
11743	Bodmer hatte ihm den Vertrieb einer Anzahl seiner Werke für Basel übergeben, Spreng lieferte das eingegangene Geld nicht ab und die beiden gerieten heftig hinter einander, wobei Spreng Bodmern einmal ein scharfes literarisches Sündenregister vorhält.	1.0	Basel	CHE	-1.0		1892_-_Bächtold_CAB.txt
8434	Die Jesuitendramen sind vorwiegend lateinisch; oft werden dieselben bei der zweiten Aufführung deutsch wiedergegeben.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
6543	Der Schaffhaufe Chronist Johann Jakob Rüger sah sie um Gol bei seinem gelehrten Freunde Hans von Schellenberg, Herrn zu Randegg, und hatte sie auf kurze Zeit bei sich in Schaffhausen.	1.0	Schaffhausen	CHE	0.0		1892_-_Bächtold_CAB.txt
14888	Der Kreis seiner Studien über schweizerische Kathedralen erweiterte sich bald derart, daß ihm die Geschichte der kleinen Gütgenossenschaft nicht mehr genügen konnte.	1.0	schweizerisch	CHE	-1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
18033	Es stammt aus Bern.	1.0	Bern	CHE	0.0		1933_-_Ermatinger2_CAB.txt
13970	Der zweite dieser Schweizer hieß David Henri Chaillet .	1.0	Schweizer	CHE	0.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
10689	Die Bibliothet der naturforschenden Gesellschaft in Zürich enthält eine zweite Prognostikation desselben Fries auf das Jahr	1.0	Zürich	CHE	0.0		1892_-_Bächtold_CAB.txt
7981	Die deutsche Schule in Zürich zählte l ? das Psalmansingen unter die Unterrichtsgegenstände auf.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
2591	Nach dem Tode dieses Letzteren machte Hegner eine Reise nach Paris, die ihm zu der Schrift, Auch ich war in Paris Veranlassung gab.	1.0	Paris	FRA	0.0		1866_-_Weber_Bd_1_CAB.txt
6794	Diesen lassen sich allerdings ebenso viele ausschließlich schweizerische Ausdrücke entgegenstellen.	1.0	schweizerisch	CHE	0.0		1892_-_Bächtold_CAB.txt
20169	Seine Weltanschauung ist ein volkstümlicher und etwas verwaschener Pantheismus, der sich aus dem großen Gedankensammelbecken des Rationalismus, der Herdärschen Humanitätslehre und des deutschen Idealismus genährt hat der typische Fortschrittsglaube des Liberalismus.	1.0	deutsch	DEU	-1.0		1933_-_Ermatinger2_CAB.txt
8272	Wie dem auch sei, der deutsche Übersetzer schöpft aus der Peregrinaggio von .	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
13437	Die Idee, zwei Berge über Welt und Mensch reden zu lassen, darf sich zwar zeigen, denn der große russische Dichter Turgenjew hat sie auch nicht verschmäht; aber die Art und Weise, wie Rebmann das Thema ausführte, versprach wenig Gutes für das kommende Jahrhundert, und es ist kaum zu glauben, daß dieses schwülstige Gespräch in den dürren Tagen des jährigen Krieges Trost und Erhebung gespendet habe.	1.0	russisch	RUS	1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
19743	Wenn das politische Schicksal die Schweiz an der Schaffung einer klassischen Literatur gehindert hat, der Strom der klassischen Bildung ist dennoch ins Land geflossen.	1.0	Schweiz	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
22065	Dennoch kann man mit Grund von einem schweizerischen Volke reden von den Zeiten an, da nach der Völkerwanderung die Verschiebungen aufhörten und unser Land im wesentlichen von denselben Stämmen besiedelt war wie heute.	1.0	schweizerisch	CHE	0.0		1951_-_Zäch_CAB.txt
19496	Im Oktober klagte er mit seinem Freunde Hans Heinrich FüBli den Landvogt von Grüningen, Felix Grebel, wegen Erpressungen, Betrügereien und Gesetzesübertretungen in einer Schrift an, die den Mitgliedern des Rates vor und in die Häuser gelegt wurde, und er erreichte die Bestrafung des fehlbaren Beamten.	1.0	grüningen	CHE	-2.0		1933_-_Ermatinger2_CAB.txt
7013	Der Abt Heinrich von Gundelfingen, ein Mann ohne wissenschaftliche Interessen, ließ den Gästen die Bücherei und einen Turm öffnen, wohin nach dem Brande von ein Teil der Schätze geflüchtet worden war.	1.0	Gundelfingen	DEU	0.0		1892_-_Bächtold_CAB.txt
22535	Er übersetzte ein großes historisches Werk von Thierry ins Deutsche.	1.0	deutsche	DEU	0.0		1951_-_Zäch_CAB.txt
2636	Sie dürfen nur für die Schweiz den Wohnplatz der Seligen substituieren, so werden Alte und Junge das Reich ererben wollen; das mag ich auch nach der Hand meinen Untertanen wohl gönnen, und ist mir lieber, als wenn sie noch bei lebendigem Leibe Schweizer werden wollten.	1.0	Schweiz	CHE	-1.0		1866_-_Weber_Bd_1_CAB.txt
16102	Fei diesem Sonetten Zyllus ahnte der Dichter nicht, was an Schönheit in dieser Form vorging, welch ein Jammer, daß Stefan George seinen Edellaut und Rille seine Musil des geistigen Wortes dem Schweizer nicht liehen, der eine Erdenfrömmigkeit ohnegleichen in sich trug.	1.0	Schweizer	CHE	1.0		1924_-_Korrodi_CAB.txt
1217	Wir haben schon früher gesehen, daß Bodmer Hirzels Aufenthalt in Deutschland benutzt hatte, um durch ihn im deutschen Norden Verbindungen anzuknüpfen.	1.0	Deutschland	DEU	1.0		1861_-_Mörikofer2_CAB.txt
10122	Der Edelstein ist, wenn auch nicht geradezu das erste gedruckte deutsche Buch, so doch eines der ältesten, gedruckt zu Bamberg bei Albr. Pfifter , Bll. kl. fol. mit l Holzschnitten.	1.0	deutsch	DEU	1.0		1892_-_Bächtold_CAB.txt
13408	Das Volk jedoch sah die Aufführungen gern, ebenso manche Behörde. HA erlaubte der Rat zu Genf die Darstellung des Stückes e Hctes des apotres  obschon Calvin dagegen war.	1.0	Genf	CHE	1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
20055	Seine französischen Aufzeichnungen sind an Johannes Müller gerichtet und, von diesem verdeutscht, als,, Briefe über ein schweizerisches Hirtenland ' in Wielands Deutschem Merkur und im,, Schweizerischen Museum erschienen.	1.0	französisch	FRA	0.0		1933_-_Ermatinger2_CAB.txt
17025	Aber die Bürger der Schweiz hatten doch das Bewußtsein, das die Gründung der Eidgenossenschaft im tiefsten Sinne nur aus dem Gesetz der Natur erfolgt war!	1.0	Schweiz	CHE	2.0		1933_-_Ermatinger2_CAB.txt
1732	Müller selbst erklärt, daß dieser kurze Aufenthalt zu Bern die glücklichste Zeit seines Lebens gewesen.	1.0	Bern	CHE	2.0		1861_-_Mörikofer2_CAB.txt
1017	Wir wollen uns glücklich schätzen, wenn wir von der Literatur des Schwäbischen Zeitpunktes durch das Mittel der Presse so viel werden retten können, als genügsam sein wird, die wenigen sonderbaren Männer, denen die Geschichte des deutschen Geistes am Herzen liegt, in den Stand zu setzen, daß sie sich davon durch eigene Einsicht unterrichten können.	1.0	deutsch	DEU	1.0		1861_-_Mörikofer2_CAB.txt
15850	Schillers Tell ist Seherisch die Dichtung der kommenden vereinigten Schweiz geworden, die noch nicht Nation war, so dass das Telldrama eigentlich in die Wiege der Nation gelegt wurde.	1.0	Schweiz	CHE	2.0		1918_-_Korrodi_CAB.txt
11260	Die lateinische Fassung enthält , die deutsche Verse.	1.0	deutsch	DEU	0.0		1892_-_Bächtold_CAB.txt
1659	Durch Bonstetten kam er nun nach Genf in das Haus Tronchin, zunächst als Erzieher, jedoch unter den freisten Bedingungen, vorzüglich aber in der Absicht, um in jener Stadt, einem Schauplatze vielfacher Bildung, im Umgange mit ihren tiefsinnigsten Staatsmännern , wie er sich an die Regierung von Schaffhausen ausdrückt, sich so nützlich zu machen, um den Regenten und der Nation der helvetischen Eidgenossen, dem nähern Vaterland, und in dem Fall, wenn das Vaterland seine Dienste nicht brauchen wollte, den Kaisern und Königen anderer Völker zu dienen.	1.0	Genf	CHE	2.0		1861_-_Mörikofer2_CAB.txt
1386	Allein Jselin faßte mit seiner Zeitschrift ein allgemeines, bishin unbefriedigtes Bedürfnis so gut auf und wußte so tüchtige Kräfte für sein Unternehmen zu gewinnen, daß die Ephemeriden, welche jährlich vier Bände stark erschienen, auch nach Jselins Tode nicht aufhörten, sondern in Leipzig fortgesetzt wurden.	1.0	Leipzig	DEU	1.0		1861_-_Mörikofer2_CAB.txt
22359	Ein Kind des ideenreichen, mit geistigen Spannungen und schöpferischen Möglichkeiten geladenen Aufklärungsjahrhunderts ist auch der Mann, der vom Standpunkt der Menschheitsgeschichte gesehen die größte Bedeutung von allen Schweizern erlangt hat, Heinrich Pestalozzi .	1.0	Schweizer	CHE	2.0		1951_-_Zäch_CAB.txt
21963	In dieser Beziehung sind wir Schweizer im allgemeinen noch weit zurück.	1.0	Schweizer	CHE	-2.0		1943_-_Korrodi_CAB.txt
6443	Sie brechen die Blume der Freude, werden aber von einem neidischen Neffen der Jungfrau, dem Herzog Riskier von England, belauscht und bei König Frute verklagt.	1.0	England	ENG	-2.0		1892_-_Bächtold_CAB.txt
363	Wir erwähnen dessen, weil die Angriffe auf Haller jenem großen Streite zwischen Gottsched und den Schweizern die erste Veranlassung gaben.	1.0	Schweizer	CHE	-1.0		1861_-_Mörikofer2_CAB.txt
6337	Darauf verhalf er dem König zur Wiedererlangung des Reiches und fuhr mit ihm nach England.	1.0	England	ENG	2.0		1892_-_Bächtold_CAB.txt
13216	Das geistliche Lied ist in der Schweiz nie von hervorragender Seite gemehrt worden.	1.0	Schweiz	CHE	-1.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
12364	An die Beziehung zwischen dem Manessischen Bild und dem Überfall des Klosters Einsiedeln glaube ich nicht mehr.	1.0	Einsiedeln	CHE	-1.0		1892_-_Bächtold_CAB.txt
19509	Zum erstenmal wieder hat in ihnen, nach Jahrhunderten der Sondergängerei, ein schweizerisches Gemeinschaftsgefühl einen Ausdruck gefunden, dessen Naivität wir das Recht zu belächeln, dessen Ehrlichkeit zu achten wir die Pflicht haben.	1.0	schweizerisch	CHE	1.0		1933_-_Ermatinger2_CAB.txt
15631	Das bewerkstelligte Meuer durch die Einrahmung Hans der Armbrüste, der im Dienste des englischen Königs gestanden, erzählt als ehemaliger Augenzeuge am . Dezember , da der neue heilige, Thomas von Kanterburg, zum erstenmal im Fraumünster zu Zürich gefeiert wird, einem Chorherrn die Geschichte.	1.0	englisch	ENG	1.0		1914_-_Frey_CAB.txt
6094	Hochbetagt starb er im Kloster.	1.0	St_Gallen	CHE	0.0		1892_-_Bächtold_CAB.txt
810	Dann wird dargetan, wie die alleinige Herrschaft des meißenischen Dialektes, mit Ausschluß der Benutzung der übrigen Mundarten, Armut in die Schriftsprache bringen müsse, und wie die schweizerische Aussprache eine eigentümliche Fülle von Lauten enthalte und namentlich der Rechtschreibung sehr zu statten komme.	1.0	schweizerisch	CHE	-1.0		1861_-_Mörikofer2_CAB.txt
17587	Zwingli, ob er auch Luthers Schriften kannte, ist denn auch ganz sicherlich nicht durch Luthers Beispiel der Reformator der Schweiz geworden.	1.0	Schweiz	CHE	1.0		1933_-_Ermatinger2_CAB.txt
14425	Unter der Nachwirkung von Weiß Idyllen, Vollssagen und Legenden stehen Josef Anton Hennes, Schweizerische Lieder und Sagen, aus denen das sinnige, im Sarganser Dialekt gehaltene, Mys Sternli ' in Erinnerung bleibt.	1.0	schweizerisch	CHE	1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
10690	Zunächst dachte ich an den bekannten Würzburger Geschichtsschreiber Ostfrankens Lorenz Fries S ; allein Prof. v. Wegele in Würzburg versichert mich, daß Fries bisher als Verfasser astrologischer Traktate gänzlich unbekannt ist.	1.0	Würzburg	DEU	1.0		1892_-_Bächtold_CAB.txt
1970	Nach vollbrachtem Tageswerk war für Müller Mörikofer, die schweizerische Literatur. Mitteilung über sich selbst, Rechenschaft über seine Studien, seine Arbeiten, seinen Umgang und vor Allem über die ihn bewegenden Gedanken und Empfindungen dringendes Bedürfnis.	1.0	schweizerisch	CHE	0.0		1861_-_Mörikofer2_CAB.txt
20779	Führende Persönlichkeiten der deutschen und der welschen Schweiz haben sich in öffentlichen Erklärungen zu der Neutralität bekannt.	1.0	deutsch	DEU	0.0		1933_-_Ermatinger2_CAB.txt
18846	Wo will sich ein Spectateur in der Schweiz verbergen, dass er nicht alsobald wie ein Nachteule von den übrigen Vögeln zerrissen würde!	1.0	Schweiz	CHE	-2.0		1933_-_Ermatinger2_CAB.txt
14866	Aus Neuenburg, wo die leichtbeschwingten Reime von Cesar d' Jvernois und die geistreichen Erzählungen eines Jules de Sandoz Travers den Charakter dieses Voltes widerspiegeln, kamen unlängst die Ernsten Pensees d'automne von Henri Jacottet.	1.0	Neuenburg	DEU	1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
7179	Die Schweiz ist das Hauptland, die eigentliche Geburtsstätte des neueren, durch die Reformation hervorgerufenen Dramas.	1.0	Schweiz	CHE	2.0		1892_-_Bächtold_CAB.txt
19531	Ein Urteil über die Schweiz hat er damals in den sogenannten Briefen Werthers niedergelegt.	1.0	Schweiz	CHE	0.0		1933_-_Ermatinger2_CAB.txt
18643	In Luzern treffen die Reisenden die Gesandten des Papstes, des Kaisers, des französischen Königs und Savoyens.	1.0	Luzern	CHE	2.0		1933_-_Ermatinger2_CAB.txt
17324	Es ist mit den Schriften der Mystik und den Liedern Laufenbergs das gewaltigste geistliche Werk der Schweiz vor der Reformation.	1.0	Schweiz	CHE	2.0		1933_-_Ermatinger2_CAB.txt
6133	Eckehart JV. in der angeführten glossierten Stelle der Segnungen berichtet nur eben beiläufig, Notker der Deutsche sei der Übersetzer des Hiob, der Moralia Gregors und der Psalmen.	1.0	deutsche	DEU	1.0		1892_-_Bächtold_CAB.txt
11965	Vom Natürlichen in Schäfergedichten, wider die Verfasser der Bremischen neuen Beiträge verfertigt vom Nisus einem Schäfer in den Kohlgärten einem Dorfe vor Leipzig besorgt und mit Anmerkungen vermehrt, von Hans Gören gleichfalls einem Schäfer daselbst.	1.0	Leipzig	DEU	1.0		1892_-_Bächtold_CAB.txt
6008	Sogar die deutsche Volkspoesie muß es sich nunmehr gefallen lassen, in lateinische Sprache und Form umgesetzt zu werden.	1.0	deutsch	DEU	1.0		1892_-_Bächtold_CAB.txt
148	In Zürich trafen mehrere Umstände zusammen, um einen für ein neues Geistesleben fruchtbaren Boden zu schaffen.	1.0	Zürich	CHE	1.0		1861_-_Mörikofer2_CAB.txt
22341	Ihr geistiger Vater in Deutschland war Herder, ihr Hauptvertreter der junge Götte.	1.0	Deutschland	DEU	1.0		1951_-_Zäch_CAB.txt
6528	Mehr als ein Fünftel sämtlicher Lyriker der Zeit gehört der Schweiz an.	1.0	Schweiz	CHE	2.0		1892_-_Bächtold_CAB.txt
1322	Unterdessen verfolgte Zimmermann jene in Bern ihm eigen gewordene Richtung nach allgemeiner Weltbildung und machte sich daher vorzüglich mit den englischen und französischen Sozialschriftstellern bekannt.	1.0	Bern	CHE	1.0		1861_-_Mörikofer2_CAB.txt
1966	Mochte das Bemühen, des Vaterlandes würdig und für ferne Zeiten lehrreich zu schreiben, der Sprache häufig etwas vornehm Feierliches und schwerfällig Würdevolles geben; dagegen trägt das Werk von Anfang bis zu Ende den Stempel des mit unermüdlicher Sorgfalt arbeitenden historischen Meisters und eines reichen und überlegenen Geistes.	1.0	Vaterland	CHE	1.0		1861_-_Mörikofer2_CAB.txt
1924	In dem Ausdrucke aufrichtiger Teilnahme, welche sich in Simeons Rede an Müllers Grabe aussprach, lag zugleich ein Geständnis der beschämenden Schuld und der Sühne, welche die Franzosen an diesen von ihnen mißhandelten Mann abzutragen hatten.	1.0	Franzose	FRA	-2.0		1861_-_Mörikofer2_CAB.txt
22642	Bemerkenswert für die Schweizer Literaturgeschichte sind einzig Otts Bemühungen um ein schweizerisches Nationaltheater.	1.0	Schweizer	CHE	-2.0		1951_-_Zäch_CAB.txt
6805	Die erste Blüte dieses Zweiges der Dichtkunst wird in der Schweiz gezeitigt.	1.0	Schweiz	CHE	2.0		1892_-_Bächtold_CAB.txt
19213	Empfindungen der Rechtschaffenheit und allgemeinen Redlichkeit, der wahren Ehre, der Liebe des Vaterlandes, der Freiheit, der Menschlichkeit usw.	1.0	Vaterland	CHE	1.0		1933_-_Ermatinger2_CAB.txt
7370	Anderer Meinung ist der junge Schweizer, der nicht untätig an den Klauen saugen mag.	1.0	Schweizer	CHE	1.0		1892_-_Bächtold_CAB.txt
16372	Auch er ging durch eine Lehrstelle zu Hofwil, bis er Stiftsarchivar in St_Gallen wurde.	1.0	St_Gallen	CHE	0.0		1924_-_Nadler_CAB.txt
11587	Leider ist diese interessante Sammlung, welche Trübner in Straßburg erwarb seither ins britische Museum gewandert und zwar mit anderen Luzerner und Zuger Schätzen, so außer den Stücken Jakob Ferners ein hl. Landolin in Willisau gespielt , ein Zuger Herkules, eine Exhibitio tragico comica de Joanne Guarino deutsches Schuldrama aus Zug ; de Sancto Genesio deutsches Schuldrama ; ein Zuger St. Oswald wohl der aufgeführte und Martin Hellers in Zug verfaßtes Stück von Herzog Karl Die neue Zeit. von Burgund.	1.0	Straßburg	FRA	-1.0		1892_-_Bächtold_CAB.txt
6007	Wie jene schon im verflossenen Jahrhundert in St_Gallen gepflegt worden war, zeigen die dortigen lateinischen Denkmäler der Karolingerzeit.	1.0	St_Gallen	CHE	1.0		1892_-_Bächtold_CAB.txt
20368	Weitling ist darauf in Zürich wegen Gotteslästerung angeklagt, ins Gefängnis geworfen und aus der Schweiz ausgewiesen worden.	1.0	Zürich	CHE	-2.0		1933_-_Ermatinger2_CAB.txt
7521	Die Lucretia wurde im nämlichen Sommer unter großem Zulauf auch in Aarau gespielt.	1.0	Aarau	CHE	2.0		1892_-_Bächtold_CAB.txt
16931	Man sieht die Begriffsbestimmung des Literaturhistorikers jener Periode schlummernder politischer Tatkraft geht der des Rechtslehrers parallel wie für Bluntschli, so ist für Baechtold der Begriff,, schweizerische Nation und,, schweizerischer Staat ein wesentlich äußerer, rechtsformaler Begriff.	1.0	schweizerisch	CHE	0.0		1933_-_Ermatinger2_CAB.txt
7150	Nach Ruppel lenkten sie alle ihre Schritte hierher, jene humanistisch gebildeten Meister, Michael Wenßler, Bernhart Richel, welcher das erste aus Basel datierte deutsche Buch, einen Sachsenspiegel von , verlegte, der gelehrte Johann Amerbach, Johann Petri und vor allen Johann Froben, welcher die alte Rheinstadt zur Metropole des deutschen Buchdrucks und Buchhandels erhob.	1.0	Basel	CHE	2.0		1892_-_Bächtold_CAB.txt
2315	Dr. Hotz lehnte u. A einen Ruf nach dem Hofe des Markgrafen von Baden in dem schönen Karlsruhe ab.	1.0	Karlsruhe	DEU	0.0		1866_-_Weber_Bd_1_CAB.txt
5847	Dieser Wohlstand erregte den Neid alemannischer Grafen und des Bischofs von Konstanz, welcher sich als den natürlichen Oberherrn des in seiner Diözese gelegenen Gotteshauses betrachtete.	1.0	Konstanz	DEU	-1.0		1892_-_Bächtold_CAB.txt
1906	Wenn so schmeichelhafte Erfahrung ihn für den Augenblick unverhältnismäßig günstig für die Franzosen stimmte, so schrieb er doch in jener Zeit gerade im Hinblick auf diese an Heeren	1.0	Franzose	FRA	0.0		1861_-_Mörikofer2_CAB.txt
1199	Dieses Werk erreichte also gewissermaßen den von dem Verfasser beabsichtigten Zweck und machte ihm bei den Gebildeten der höheren Stände, denen es bestimmt war, einen ehrenvollen Namen, dem zufolge erhielt er bald nachher nebst Lessing eine Aufforderung nach Wien zu kommen, da Kaiser Joseph JJ. die bedeutendsten Männer Deutschlands um sich versammeln wollte.	1.0	Deutschland	DEU	2.0		1861_-_Mörikofer2_CAB.txt
22523	Den Plan zu dem Novellenkranz hatte Keller schon in Berlin entworfen, aber erst Jahre später verwirklicht.	1.0	Berlin	DEU	0.0		1951_-_Zäch_CAB.txt
11209	Dieser, der Sohn des Matthias Apiarius, welcher die erste Druckerei in Bern errichtet, hatte leichte mundartliche und rhythmische Änderungen an demselben vorgenommen und die Schlußstrophe geändert, worauf Hans Kraft auf Fälschung klagte und Apiarius von der Berner Regierung auf zehn Jahre verbannt wurde.	1.0	Bern	CHE	-2.0		1892_-_Bächtold_CAB.txt
17915	Damals hat das erstarkte Gefühl nationaler Schicksalsverbundenheit aus Wahrheit und Dichtung den Mythos der Schweizer Urgeschichte gewoben.	1.0	Schweizer	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
9461	Gegen Wieland verhielt er sich seit dessen Weggang von Zürich abweisend.	1.0	Zürich	CHE	-1.0		1892_-_Bächtold_CAB.txt
13583	Die kulturfeindliche Gesinnung, wie sie in den, Alpen vorliegt, der Ruf Zurück zur Natur! stammte nicht von Shaftesbury; und die übrigen ethischen Forderungen Hallers entstanden mehr unter dem Eindruck von Leibniz als unter dem der Engländer.	1.0	Engländer	ENG	-2.0		1910_-_Jenny-Rossel_Bd_1_CAB.txt
15418	Der seit einem Vierteljahrhundert dauernde Kampf zwischen französischer und englischer Literatur um die Vorherrschaft in Deutschland wurde zugunsten der Engländer entschieden und Shakespeare als das große Genie, als der gewaltige, von keiner Regel gehemmte Naturdichter auf den Schild gehoben. he Der eigentliche Urheber der Bewegung war Rousseau, der den Sehnsüchten der Zeitgenossen nach Natur und Freiheit flammende Worte lieh.	1.0	französisch	FRA	2.0		1914_-_Frey_CAB.txt
19577	... Ihr von den Städten und Ländern der Dreizehen und mitverbündeten Orte schweizerischer Eidgenossen, ruhet in dem wohlerworbenen Erbe eurer biederen Voreltern, von ihrer Eidgenossenschaft gleich als von einer majestätischen Eiche beschattet in hundert Ungewittern hat sie nun ein halbes Jahrtausend hindurch unerschüttert bestanden, sendet ihre noch nicht unheilbar verdorbenen Wurzeln tief durch die Gänge des Gebürges herab, und bedarf nur der Wartung patriotischer Hände, auf das die Lebenskraft nicht endlich in dem obersten Wipfel anfange zu ersterben.	1.0	schweizerisch	CHE	-1.0		1933_-_Ermatinger2_CAB.txt
14840	Der Kanton Freiburg hat als zweisprachiger und katholischer Kanton in unserer Literatur nicht die Rolle jener Landschaften gespielt, in denen die Spracheinheit und die Reformationsbewegung zum Aufblühen des geistigen Lebens mächtig Scioberet.	1.0	Freiburg	DEU	-1.0		1910_-_Jenny-Rossel_Bd_2_CAB.txt
8250	Ein Berner tritt hier, abermals als Vermittler französischer Literatur, in die Fußstapfen seines Landsmannes und Vorgängers Thüring von Ringoltingen o. S. , der ein halbes Jahrhundert zuvor die, schöne Melusine übertragen hatte.	1.0	französisch	FRA	1.0		1892_-_Bächtold_CAB.txt
7710	Jos Murers letzte und neben dem Jungmanenspiegel erfreulichste Leistung ist sein, Zorobabel , zu Ostern o in Zürich aufgeführt und Junker Wilhelm Escher zugeeignet.	1.0	Zürich	CHE	1.0		1892_-_Bächtold_CAB.txt
5853	Der älteste Geschichtsschreiber von St_Gallen, Ratpert, berichtet, daß bis auf die Zeit Gozberts großer Büchermangel in St_Gallen bestanden und erst dieser Abt eine ansehnliche Menge von Handschriften zusammengebracht habe.	1.0	St_Gall	CHE	1.0		1892_-_Bächtold_CAB.txt
17281	Wie der Bund der Eidgenossen in dieser Zeit sich zu klarerer Gestalt durchbildet, ein Einheitsgefühl entsteht, die Gefahr innerer Gegensätze in Krisenzeiten durchgelebt und glücklich beschworen wird, schweizerisches Wesen sich in Kraft und Gewalttat herausarbeitet, so verschwinden auch in der Dichtung die Reste höfischer Literatur, und neuer Geist schafft neue Formen.	1.0	schweizerisch	CHE	1.0		1933_-_Ermatinger2_CAB.txt
